vn;dtprel;dtreg;dtconf;dtini;dtfine;mp;prova;laboratorio;code
872;21/01/2013;22/01/2013;21/01/2013;23/01/2013;23/01/2013;MP 06/003 rev. 0;Esame parassitologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;872MP 06/003 rev. 0
463;21/01/2013;22/01/2013;21/01/2013;21/01/2013;29/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
463;22/01/2013;22/01/2013;22/01/2013;22/01/2013;24/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
122;22/01/2013;22/01/2013;22/01/2013;23/01/2013;24/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2626;17/01/2013;22/01/2013;18/01/2013;18/01/2013;18/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;21/01/2013;22/01/2013;21/01/2013;21/01/2013;21/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
487;22/01/2013;22/01/2013;22/01/2013;22/01/2013;24/01/2013;Non codificato;Escherichia coli K 99: agente eziologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;487Non codificato
872;22/01/2013;22/01/2013;22/01/2013;23/01/2013;23/01/2013;MP 06/003 rev. 0;Esame parassitologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;872MP 06/003 rev. 0
2626;21/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;22/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
463;22/01/2013;22/01/2013;22/01/2013;22/01/2013;28/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
463;21/01/2013;22/01/2013;22/01/2013;22/01/2013;25/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
2938;18/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;17/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;18/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;18/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;16/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;16/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;18/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;16/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;16/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;17/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;16/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;16/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;22/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;22/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;21/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;21/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;18/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;22/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;18/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;21/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;21/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;21/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;18/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;18/01/2013;22/01/2013;22/01/2013;22/01/2013;22/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2981;02/01/2013;04/01/2013;04/01/2013;08/01/2013;08/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;02/01/2013;04/01/2013;04/01/2013;08/01/2013;08/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;03/01/2013;04/01/2013;04/01/2013;08/01/2013;08/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;03/01/2013;04/01/2013;04/01/2013;08/01/2013;08/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;04/01/2013;07/01/2013;04/01/2013;08/01/2013;08/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
67;31/12/2012;07/01/2013;02/01/2013;07/01/2013;07/01/2013;MP 02/028 rev. 10;Aflatossina M1;Sezione di Bergamo - Laboratorio Sierologia;67MP 02/028 rev. 10
67;02/01/2013;07/01/2013;07/01/2013;07/01/2013;07/01/2013;MP 02/028 rev. 10;Aflatossina M1;Sezione di Bergamo - Laboratorio Sierologia;67MP 02/028 rev. 10
2936;27/12/2012;02/01/2013;02/01/2013;02/01/2013;02/01/2013;MP 06/001 rev. 5;Trichinella (equidi);Sezione di Bergamo - Laboratorio Diagnostica Generale;2936MP 06/001 rev. 5
2936;31/12/2012;02/01/2013;02/01/2013;02/01/2013;02/01/2013;MP 06/001 rev. 5;Trichinella (equidi);Sezione di Bergamo - Laboratorio Diagnostica Generale;2936MP 06/001 rev. 5
2936;27/12/2012;02/01/2013;02/01/2013;02/01/2013;02/01/2013;MP 06/001 rev. 5;Trichinella (equidi);Sezione di Bergamo - Laboratorio Diagnostica Generale;2936MP 06/001 rev. 5
2936;27/12/2012;02/01/2013;02/01/2013;02/01/2013;02/01/2013;MP 06/001 rev. 5;Trichinella (equidi);Sezione di Bergamo - Laboratorio Diagnostica Generale;2936MP 06/001 rev. 5
2936;31/12/2012;02/01/2013;02/01/2013;02/01/2013;02/01/2013;MP 06/001 rev. 5;Trichinella (equidi);Sezione di Bergamo - Laboratorio Diagnostica Generale;2936MP 06/001 rev. 5
2936;31/12/2012;02/01/2013;02/01/2013;02/01/2013;02/01/2013;MP 06/001 rev. 5;Trichinella (equidi);Sezione di Bergamo - Laboratorio Diagnostica Generale;2936MP 06/001 rev. 5
2936;28/12/2012;02/01/2013;02/01/2013;02/01/2013;02/01/2013;MP 06/001 rev. 5;Trichinella (equidi);Sezione di Bergamo - Laboratorio Diagnostica Generale;2936MP 06/001 rev. 5
2981;07/01/2013;09/01/2013;08/01/2013;10/01/2013;10/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;08/01/2013;09/01/2013;08/01/2013;10/01/2013;10/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;07/01/2013;09/01/2013;08/01/2013;10/01/2013;10/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;07/01/2013;09/01/2013;08/01/2013;10/01/2013;10/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;07/01/2013;09/01/2013;08/01/2013;10/01/2013;10/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;07/01/2013;09/01/2013;08/01/2013;10/01/2013;10/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;07/01/2013;09/01/2013;08/01/2013;10/01/2013;10/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;07/01/2013;09/01/2013;08/01/2013;10/01/2013;10/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
239;09/01/2013;09/01/2013;09/01/2013;09/01/2013;14/01/2013;MP 01/163 rev. 0;Brucella spp.: agente eziologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;239MP 01/163 rev. 0
2981;08/01/2013;09/01/2013;09/01/2013;15/01/2013;15/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;08/01/2013;09/01/2013;09/01/2013;15/01/2013;15/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;08/01/2013;09/01/2013;09/01/2013;15/01/2013;15/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
2981;08/01/2013;09/01/2013;09/01/2013;15/01/2013;15/01/2013;MP 04/002 bov rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 bov rev. 4
661;14/01/2013;17/01/2013;16/01/2013;18/01/2013;21/01/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;14/01/2013;17/01/2013;16/01/2013;18/01/2013;21/01/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;14/01/2013;17/01/2013;16/01/2013;18/01/2013;21/01/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;15/01/2013;17/01/2013;16/01/2013;18/01/2013;21/01/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;14/01/2013;17/01/2013;16/01/2013;18/01/2013;21/01/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;14/01/2013;17/01/2013;16/01/2013;18/01/2013;21/01/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;15/01/2013;17/01/2013;16/01/2013;18/01/2013;21/01/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;15/01/2013;17/01/2013;16/01/2013;18/01/2013;21/01/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;14/01/2013;17/01/2013;16/01/2013;18/01/2013;21/01/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;15/01/2013;17/01/2013;16/01/2013;18/01/2013;21/01/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;15/01/2013;17/01/2013;16/01/2013;21/01/2013;22/01/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;15/01/2013;17/01/2013;16/01/2013;18/01/2013;21/01/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;15/01/2013;17/01/2013;16/01/2013;21/01/2013;22/01/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
2629;18/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;Non codificato;Esame anatomopatologico animali di taglia medio-piccola;Sezione di Bergamo - Laboratorio Diagnostica Generale;2629Non codificato
2938;14/01/2013;15/01/2013;15/01/2013;15/01/2013;15/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;14/01/2013;15/01/2013;15/01/2013;15/01/2013;15/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;14/01/2013;15/01/2013;15/01/2013;15/01/2013;15/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;14/01/2013;15/01/2013;15/01/2013;15/01/2013;15/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;14/01/2013;15/01/2013;15/01/2013;15/01/2013;15/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;15/01/2013;15/01/2013;15/01/2013;15/01/2013;15/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;15/01/2013;15/01/2013;15/01/2013;15/01/2013;15/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;14/01/2013;16/01/2013;15/01/2013;16/01/2013;16/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;15/01/2013;16/01/2013;15/01/2013;16/01/2013;16/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;11/01/2013;16/01/2013;15/01/2013;16/01/2013;16/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;14/01/2013;16/01/2013;15/01/2013;15/01/2013;16/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;15/01/2013;16/01/2013;16/01/2013;16/01/2013;16/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;16/01/2013;16/01/2013;16/01/2013;16/01/2013;16/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;16/01/2013;16/01/2013;16/01/2013;16/01/2013;16/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;15/01/2013;16/01/2013;16/01/2013;16/01/2013;16/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;16/01/2013;16/01/2013;16/01/2013;16/01/2013;16/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;15/01/2013;16/01/2013;16/01/2013;16/01/2013;16/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;16/01/2013;16/01/2013;16/01/2013;16/01/2013;16/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2981;17/01/2013;21/01/2013;18/01/2013;22/01/2013;22/01/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;17/01/2013;21/01/2013;18/01/2013;22/01/2013;22/01/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;15/01/2013;21/01/2013;18/01/2013;22/01/2013;22/01/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2626;21/01/2013;22/01/2013;21/01/2013;24/01/2013;24/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
463;21/01/2013;22/01/2013;21/01/2013;24/01/2013;28/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
463;22/01/2013;23/01/2013;22/01/2013;23/01/2013;28/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
122;22/01/2013;23/01/2013;22/01/2013;29/01/2013;30/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2626;21/01/2013;23/01/2013;22/01/2013;22/01/2013;22/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;18/01/2013;23/01/2013;22/01/2013;22/01/2013;22/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;21/01/2013;23/01/2013;22/01/2013;22/01/2013;22/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;21/01/2013;23/01/2013;22/01/2013;22/01/2013;22/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
122;16/01/2013;16/01/2013;16/01/2013;18/01/2013;19/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
122;16/01/2013;16/01/2013;16/01/2013;18/01/2013;19/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2938;15/01/2013;17/01/2013;17/01/2013;17/01/2013;17/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;17/01/2013;17/01/2013;17/01/2013;17/01/2013;17/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;15/01/2013;17/01/2013;17/01/2013;17/01/2013;17/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;15/01/2013;17/01/2013;17/01/2013;17/01/2013;17/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;16/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;18/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;18/01/2013;18/01/2013;18/01/2013;18/01/2013;18/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
